t,x,y,z
6520000,0,18.721357809923692,9.81
6530000,0,18.713931354153353,9.81
6540000,0,18.706487883264458,9.81
6550000,0,18.699027462022606,9.81
6560000,0,18.69155015494001,9.81
6570000,0,18.684056026277268,9.81
6580000,0,18.676545140045093,9.81
6590000,0,18.669017560006029,9.81
6600000,0,18.661473349676172,9.81
6610000,0,18.653912572326853,9.81
6620000,0,18.646335290986315,9.81
6630000,0,18.6387415684414,9.81
6640000,0,18.631131467239179,9.81
6650000,0,18.6235050496886,9.81
6660000,0,18.615862377862104,9.81
6670000,0,18.608203513597257,9.81
6680000,0,18.600528518498333,9.81
6690000,0,18.592837453937896,9.81
6700000,0,18.585130381058374,9.81
6710000,0,18.577407360773648,9.81
6720000,0,18.569668453770536,9.81
6730000,0,18.56191372051039,9.81
6740000,0,18.554143221230586,9.81
6750000,0,18.546357015946018,9.81
6760000,0,18.538555164450639,9.81
6770000,0,18.5307377263189,9.81
6780000,0,18.522904760907242,9.81
6790000,0,18.515056327355548,9.81
6800000,0,18.507192484588614,9.81
6810000,0,18.499313291317534,9.81
6820000,0,18.491418806041175,9.81
6830000,0,18.483509087047562,9.81
6840000,0,18.475584192415283,9.81
6850000,0,18.467644180014869,9.81
6860000,0,18.45968910751019,9.81
6870000,0,18.451719032359801,9.81
6880000,0,18.443734011818307,9.81
6890000,0,18.435734102937715,9.81
6900000,0,18.427719362568727,9.81
6910000,0,18.419689847362118,9.81
6920000,0,18.411645613769995,9.81
6930000,0,18.403586718047134,9.81
6940000,0,18.39551321625224,9.81
6950000,0,18.38742516424924,9.81
6960000,0,18.379322617708564,9.81
6970000,0,18.371205632108339,9.81
6980000,0,18.363074262735744,9.81
6990000,0,18.354928564688134,9.81
7000000,0,18.346768592874337,9.81
7010000,0,18.33859440201585,9.81
7020000,0,18.330406046648037,9.81
7030000,0,18.322203581121329,9.81
7040000,0,18.313987059602418,9.81
7050000,0,18.305756536075425,9.81
7060000,0,18.297512064343085,9.81
7070000,0,18.289253698027853,9.81
7080000,0,18.280981490573122,9.81
7090000,0,18.272695495244299,9.81
7100000,0,18.264395765129972,9.81
7110000,0,18.256082353143022,9.81
7120000,0,18.247755312021713,9.81
7130000,0,18.239414694330819,9.81
7140000,0,18.231060552462708,9.81
