t_usec,pod_position,pod_velocity,pod_acceleration,he_height,F_aero_x,F_aero_y,F_aero_z,F_brakes_x,F_brakes_y,F_brakes_z,F_gimbals_x,F_gimbals_y,F_gimbals_z,F_hover_engines_x,F_hover_engines_y,F_hover_engines_z,F_lateral_stability_x,F_lateral_stability_y,F_lateral_stability_z,F_landing_gear_x,F_landing_gear_y,F_landing_gear_z
7248000,483.77365023258091,134.27868642653075,-4.6514596387792277,0.013655338758357357,-1219.0631717342033,0,0,-38.930961718358361,0,0,0.0,0.0,0.0,-368.67390674130638,0,3510.2280676854216,-1.3428333788616953,0,0,0.0,0.0,0.0
7249000,483.90792659336853,134.27403514876673,-4.6512777640204854,0.013655505549186263,-1218.9787185917596,0,0,-38.96941438316253,0,0,0.0,0.0,0.0,-368.65629756798245,0,3510.1632201555371,-1.3427868642653076,0,0,0.0,0.0,0.0
7250000,484.04219830296921,134.26938405260671,-4.6510961600162579,0.013655672201161909,-1218.8942716767463,0,0,-39.007938317990238,0,0,0.0,0.0,0.0,-368.63870565946598,0,3510.0984219685101,-1.3427403514876672,0,0,0.0,0.0,0.0
7251000,484.1764653615644,134.26473313777961,-4.6509148270943399,0.013655838714389947,-1218.8098309839045,0,0,-39.046533655484993,0,0,0.0,0.0,0.0,-368.6211310031033,0,3510.0336730844665,-1.3426938405260671,0,0,0.0,0.0,0.0
7252000,484.3107277693353,134.26008240401404,-4.6507337655832464,0.01365600508897594,-1218.7253965079699,0,0,-39.085200528537285,0,0,0.0,0.0,0.0,-368.60357358625123,0,3509.9689734635699,-1.3426473313777962,0,0,0.0,0.0,0.0
7253000,484.4449855264628,134.25543185103822,-4.6505529758122197,0.013656171325025368,-1218.6409682436747,0,0,-39.12393907028499,0,0,0.0,0.0,0.0,-368.58603339627717,0,3509.904323066015,-1.3426008240401404,0,0,0.0,0.0,0.0
7254000,484.5792386331276,134.25078147858011,-4.6503724581112209,0.013656337422643623,-1218.5565461857432,0,0,-39.162749414113904,0,0,0.0,0.0,0.0,-368.56851042055979,0,3509.8397218520349,-1.3425543185103823,0,0,0.0,0.0,0.0
7255000,484.71348708951007,134.2461312863673,-4.6501922128109348,0.013656503381936013,-1218.4721303288961,0,0,-39.201631693658143,0,0,0.0,0.0,0.0,-368.55100464648706,0,3509.7751697818917,-1.3425078147858012,0,0,0.0,0.0,0.0
7256000,484.84773089579033,134.24148127412707,-4.6500122402427762,0.013656669203007761,-1218.3877206678485,0,0,-39.240586042800658,0,0,0.0,0.0,0.0,-368.53351606145884,0,3509.7106668158831,-1.3424613128636731,0,0,0.0,0.0,0.0
7257000,484.9819700521482,134.23683144158633,-4.649832540738883,0.013656834885964007,-1218.3033171973098,0,0,-39.279612595673591,0,0,0.0,0.0,0.0,-368.51604465288437,0,3509.646212914341,-1.3424148127412707,0,0,0.0,0.0,0.0
7258000,485.11620455876323,134.23218178847171,-4.6496531146321249,0.013657000430909802,-1218.2189199119848,0,0,-39.318711486658906,0,0,0.0,0.0,0.0,-368.49859040818416,0,3509.5818080376312,-1.3423683144158634,0,0,0.0,0.0,0.0
7259000,485.25043441581471,134.22753231450946,-4.6494739622560983,0.013657165837950114,-1218.134528806572,0,0,-39.357882850388719,0,0,0.0,0.0,0.0,-368.48115331478897,0,3509.5174521461522,-1.3423218178847172,0,0,0.0,0.0,0.0
7260000,485.3846596234817,134.22288301942552,-4.649295083945133,0.01365733110718983,-1218.0501438757656,0,0,-39.397126821745815,0,0,0.0,0.0,0.0,-368.46373336014022,0,3509.4531452003389,-1.3422753231450946,0,0,0.0,0.0,0.0
7261000,485.5188801819429,134.21823390294549,-4.6491164800342881,0.013657496238733746,-1217.9657651142534,0,0,-39.436443535864115,0,0,0.0,0.0,0.0,-368.44633053168923,0,3509.3888871606546,-1.3422288301942553,0,0,0.0,0.0,0.0
7262000,485.65309609137677,134.21358496479462,-4.6489381508593572,0.013657661232686576,-1217.8813925167181,0,0,-39.47583312812916,0,0,0.0,0.0,0.0,-368.42894481689831,0,3509.3246779876004,-1.3421823390294549,0,0,0.0,0.0,0.0
7263000,485.78730735196149,134.20893620469786,-4.6487600967568712,0.013657826089152952,-1217.7970260778375,0,0,-39.515295734178508,0,0,0.0,0.0,0.0,-368.41157620324077,0,3509.2605176417114,-1.3421358496479463,0,0,0.0,0.0,0.0
7264000,485.92151396387504,134.20428762237981,-4.6485823180640926,0.013657990808237416,-1217.712665792284,0,0,-39.554831489902284,0,0,0.0,0.0,0.0,-368.39422467819924,0,3509.196406083553,-1.3420893620469787,0,0,0.0,0.0,0.0
7265000,486.05571592729501,134.19963921756468,-4.6484048151190267,0.013658155390044431,-1217.628311654724,0,0,-39.594440531443638,0,0,0.0,0.0,0.0,-368.37689022926776,0,3509.1323432737267,-1.3420428762237981,0,0,0.0,0.0,0.0
7266000,486.1899132423988,134.19499098997642,-4.6482275882604105,0.013658319834678372,-1217.5439636598187,0,0,-39.634122995199206,0,0,0.0,0.0,0.0,-368.35957284395016,0,3509.0683291728678,-1.3419963921756468,0,0,0.0,0.0,0.0
7267000,486.32410590936348,134.19034293933859,-4.648050637827728,0.013658484142243533,-1217.4596218022241,0,0,-39.673879017819502,0,0,0.0,0.0,0.0,-368.34227250976159,0,3509.004363741642,-1.3419499098997643,0,0,0.0,0.0,0.0
7268000,486.45829392836583,134.18569506537443,-4.6478739641611995,0.013658648312844121,-1217.3752860765906,0,0,-39.713708736209533,0,0,0.0,0.0,0.0,-368.32498921422615,0,3508.9404469407527,-1.341903429393386,0,0,0.0,0.0,0.0
7269000,486.59247729958241,134.18104736780683,-4.6476975676017878,0.013658812346584259,-1217.2909564775628,0,0,-39.753612287529208,0,0,0.0,0.0,0.0,-368.30772294488003,0,3508.8765787309312,-1.3418569506537443,0,0,0.0,0.0,0.0
7270000,486.72665602318949,134.17639984635832,-4.6475214484912026,0.013658976243567987,-1217.2066329997801,0,0,-39.793589809193762,0,0,0.0,0.0,0.0,-368.29047368926899,0,3508.81275907295,-1.3418104736780683,0,0,0.0,0.0,0.0
7271000,486.86083009936306,134.17175250075115,-4.6473456071718973,0.01365914000389926,-1217.1223156378769,0,0,-39.833641438874324,0,0,0.0,0.0,0.0,-368.27324143494917,0,3508.748987927605,-1.3417639984635832,0,0,0.0,0.0,0.0
7272000,486.99499952827881,134.16710533070716,-4.64717004398707,0.013659303627681951,-1217.0380043864814,0,0,-39.87376731449833,0,0,0.0,0.0,0.0,-368.25602616948737,0,3508.685265255735,-1.3417175250075115,0,0,0.0,0.0,0.0
7273000,487.12916431011212,134.16245833594789,-4.646994759280668,0.013659467115019848,-1216.9536992402163,0,0,-39.913967574249995,0,0,0.0,0.0,0.0,-368.23882788046069,0,3508.621591018205,-1.3416710533070717,0,0,0.0,0.0,0.0
7274000,487.26332444503817,134.1578115161945,-4.6468197533973914,0.013659630466016653,-1216.8694001936999,0,0,-39.954242356570866,0,0,0.0,0.0,0.0,-368.22164655545691,0,3508.5579651759163,-1.3416245833594789,0,0,0.0,0.0,0.0
7275000,487.39747993323186,134.1531648711678,-4.6466450266826813,0.013659793680775988,-1216.7851072415428,0,0,-39.994591800160222,0,0,0.0,0.0,0.0,-368.2044821820736,0,3508.4943876898046,-1.341578115161945,0,0,0.0,0.0,0.0
7276000,487.53163077486772,134.14851840058833,-4.6464705794827381,0.01365995675940139,-1216.7008203783516,0,0,-40.03501604397561,0,0,0.0,0.0,0.0,-368.18733474791929,0,3508.4308585208355,-1.341531648711678,0,0,0.0,0.0,0.0
7277000,487.66577697012008,134.14387210417618,-4.6462964121445127,0.013660119701996312,-1216.616539598728,0,0,-40.07551522723324,0,0,0.0,0.0,0.0,-368.17020424061229,0,3508.3673776300097,-1.3414851840058832,0,0,0.0,0.0,0.0
7278000,487.79991851916299,134.13922598165118,-4.6461225250157092,0.013660282508664122,-1216.532264897266,0,0,-40.116089489408573,0,0,0.0,0.0,0.0,-368.15309064778194,0,3508.303944978361,-1.3414387210417618,0,0,0.0,0.0,0.0
7279000,487.93405542217016,134.13458003273274,-4.6459489184447902,0.013660445179508108,-1216.4479962685557,0,0,-40.156738970236781,0,0,0.0,0.0,0.0,-368.13599395706751,0,3508.2405605269569,-1.3413922598165118,0,0,0.0,0.0,0.0
7280000,488.06818767931509,134.12993425713995,-4.6457755927809723,0.013660607714631474,-1216.3637337071812,0,0,-40.197463809713142,0,0,0.0,0.0,0.0,-368.11891415611888,0,3508.1772242368943,-1.3413458003273275,0,0,0.0,0.0,0.0
7281000,488.20231529077097,134.12528865459157,-4.6456025483742298,0.013660770114137336,-1216.27947720772,0,0,-40.238264148093634,0,0,0.0,0.0,0.0,-368.10185123259544,0,3508.1139360693073,-1.3412993425713995,0,0,0.0,0.0,0.0
7282000,488.33643825671066,134.120643224806,-4.6454297855753008,0.013660932378128734,-1216.1952267647455,0,0,-40.279140125895395,0,0,0.0,0.0,0.0,-368.08480517416859,0,3508.0506959853615,-1.3412528865459157,0,0,0.0,0.0,0.0
7283000,488.47055657730681,134.11599796750127,-4.6452573047356811,0.013661094506708618,-1216.110982372825,0,0,-40.320091883897113,0,0,0.0,0.0,0.0,-368.06777596851828,0,3507.9875039462549,-1.3412064322480601,0,0,0.0,0.0,0.0
7284000,488.60467025273175,134.11135288239507,-4.6450851062076302,0.013661256499979861,-1216.0267440265197,0,0,-40.361119563139667,0,0,0.0,0.0,0.0,-368.05076360333618,0,3507.9243599132196,-1.3411599796750127,0,0,0.0,0.0,0.0
7285000,488.73877928315756,134.10670796920473,-4.6449131903441678,0.01366141835804525,-1215.9425117203853,0,0,-40.402223304926522,0,0,0.0,0.0,0.0,-368.03376806632292,0,3507.8612638475174,-1.3411135288239506,0,0,0.0,0.0,0.0
7286000,488.872883668756,134.10206322764722,-4.6447415574990805,0.013661580081007487,-1215.8582854489714,0,0,-40.443403250824254,0,0,0.0,0.0,0.0,-368.01678934519055,0,3507.798215710447,-1.3410670796920474,0,0,0.0,0.0,0.0
7287000,489.00698340969853,134.09741865743919,-4.6445702080269227,0.013661741668969194,-1215.7740652068228,0,0,-40.484659542662953,0,0,0.0,0.0,0.0,-367.99982742766088,0,3507.7352154633359,-1.3410206322764722,0,0,0.0,0.0,0.0
7288000,489.14107850615642,134.09277425829691,-4.6443991422830182,0.013661903122032911,-1215.6898509884786,0,0,-40.525992322536837,0,0,0.0,0.0,0.0,-367.98288230146642,0,3507.6722630675508,-1.340974186574392,0,0,0.0,0.0,0.0
7289000,489.27516895830053,134.08813002993628,-4.6442283606234511,0.013662064440301092,-1215.605642788471,0,0,-40.567401732804711,0,0,0.0,0.0,0.0,-367.96595395434906,0,3507.6093584844825,-1.3409277425829691,0,0,0.0,0.0,0.0
7290000,489.40925476630156,134.08348597207288,-4.6440578634050844,0.013662225623876111,-1215.5214406013274,0,0,-40.608887916090396,0,0,0.0,0.0,0.0,-367.9490423740624,0,3507.5465016755606,-1.3408813002993629,0,0,0.0,0.0,0.0
7291000,489.54333593032982,134.07884208442189,-4.6438876509855511,0.013662386672860257,-1215.4372444215699,0,0,-40.650451015283267,0,0,0.0,0.0,0.0,-367.93214754836902,0,3507.4836926022463,-1.3408348597207289,0,0,0.0,0.0,0.0
7292000,489.67741245055538,134.07419836669817,-4.6437177237232543,0.013662547587355741,-1215.3530542437136,0,0,-40.692091173538778,0,0,0.0,0.0,0.0,-367.91526946504223,0,3507.4209312260309,-1.3407884208442189,0,0,0.0,0.0,0.0
7293000,489.81148432714804,134.06955481861618,-4.6435480819773716,0.013662708367464688,-1215.2688700622687,0,0,-40.733808534278936,0,0,0.0,0.0,0.0,-367.89840811186548,0,3507.3582175084407,-1.3407419836669818,0,0,0.0,0.0,0.0
7294000,489.94555156027729,134.06491143989007,-4.6433787261078585,0.01366286901328914,-1215.1846918717388,0,0,-40.775603241192719,0,0,0.0,0.0,0.0,-367.88156347663261,0,3507.295551411034,-1.3406955481861618,0,0,0.0,0.0,0.0
7295000,490.07961415011238,134.06026823023359,-4.643209656475447,0.013663029524931059,-1215.1005196666231,0,0,-40.817475438236713,0,0,0.0,0.0,0.0,-367.8647355471478,0,3507.232932895402,-1.3406491143989008,0,0,0.0,0.0,0.0
7296000,490.21367209682217,134.05562518936014,-4.6430408734416471,0.013663189902492323,-1215.0163534414139,0,0,-40.859425269635523,0,0,0.0,0.0,0.0,-367.84792431122497,0,3507.1703619231671,-1.3406026823023358,0,0,0.0,0.0,0.0
7297000,490.34772540057531,134.05098231698278,-4.6428723773687492,0.013663350146074728,-1214.9321931905977,0,0,-40.901452879882257,0,0,0.0,0.0,0.0,-367.83112975668882,0,3507.1078384559846,-1.3405562518936014,0,0,0.0,0.0,0.0
7298000,490.48177406154019,134.04633961281417,-4.642704168619824,0.013663510255779989,-1214.8480389086556,0,0,-40.943558413739098,0,0,0.0,0.0,0.0,-367.81435187137384,0,3507.045362455543,-1.3405098231698278,0,0,0.0,0.0,0.0
7299000,490.61581807988489,134.04169707656661,-4.6425362475587244,0.013663670231709739,-1214.7638905900628,0,0,-40.985742016237772,0,0,0.0,0.0,0.0,-367.79759064312492,0,3506.9829338835634,-1.3404633961281416,0,0,0.0,0.0,0.0
7300000,490.74985745577715,134.03705470795205,-4.6423686145500902,0.013663830073965528,-1214.6797482292882,0,0,-41.028003832679993,0,0,0.0,0.0,0.0,-367.78084605979745,0,3506.9205527017971,-1.3404169707656661,0,0,0.0,0.0,0.0
7301000,490.88389218938448,134.03241250668211,-4.6422012699593402,0.013663989782648826,-1214.5956118207951,0,0,-41.07034400863806,0,0,0.0,0.0,0.0,-367.76411810925617,0,3506.8582188720297,-1.3403705470795206,0,0,0.0,0.0,0.0
7302000,491.01792228087407,134.02777047246795,-4.6420342141526865,0.013664149357861017,-1214.5114813590415,0,0,-41.112762689955318,0,0,0.0,0.0,0.0,-367.74740677937672,0,3506.7959323560799,-1.3403241250668212,0,0,0.0,0.0,0.0
7303000,491.15194773041281,134.02312860502045,-4.6418674474971251,0.013664308799703408,-1214.4273568384781,0,0,-41.155260022746681,0,0,0.0,0.0,0.0,-367.7307120580445,0,3506.7336931157947,-1.3402777047246794,0,0,0.0,0.0,0.0
7304000,491.28596853816737,134.01848690405009,-4.6417009703604455,0.013664468108277221,-1214.3432382535509,0,0,-41.197836153399038,0,0,0.0,0.0,0.0,-367.71403393315569,0,3506.6715011130568,-1.3402312860502046,0,0,0.0,0.0,0.0
7305000,491.419984704304,134.01384536926699,-4.641534783111223,0.0136646272836836,-1214.2591255986999,0,0,-41.24049122857194,0,0,0.0,0.0,0.0,-367.6973723926157,0,3506.609356309782,-1.3401848690405009,0,0,0.0,0.0,0.0
7306000,491.55399622898881,134.00920400038086,-4.6413688861188289,0.013664786326023602,-1214.1750188683584,0,0,-41.283225395197981,0,0,0.0,0.0,0.0,-367.680727424341,0,3506.5472586679134,-1.3401384536926699,0,0,0.0,0.0,0.0
7307000,491.68800311238755,134.0045627971011,-4.6412032797534257,0.013664945235398207,-1214.0909180569543,0,0,-41.326038800483289,0,0,0.0,0.0,0.0,-367.66409901625747,0,3506.4852081494323,-1.3400920400038085,0,0,0.0,0.0,0.0
7308000,491.82200535466569,133.99992175913673,-4.6410379643859718,0.013665104011908314,-1214.0068231589094,0,0,-41.368931591908137,0,0,0.0,0.0,0.0,-367.64748715630168,0,3506.4232047163478,-1.3400456279710111,0,0,0.0,0.0,0.0
7309000,491.95600295598837,133.99528088619633,-4.6408729403882241,0.013665262655654736,-1213.9227341686399,0,0,-41.411903917227399,0,0,0.0,0.0,0.0,-367.63089183241982,0,3506.3612483307011,-1.3399992175913673,0,0,0.0,0.0,0.0
7310000,492.08999591652048,133.99064017798818,-4.6407082081327342,0.013665421166738211,-1213.8386510805551,0,0,-41.454955924471022,0,0,0.0,0.0,0.0,-367.61431303256876,0,3506.2993389545668,-1.3399528088619632,0,0,0.0,0.0,0.0
7311000,492.22398423642659,133.98599963422018,-4.6405437679928534,0.013665579545259389,-1213.7545738890592,0,0,-41.498087761944618,0,0,0.0,0.0,0.0,-367.59775074471497,0,3506.2374765500522,-1.3399064017798819,0,0,0.0,0.0,0.0
7312000,492.35796791587097,133.98135925459982,-4.6403796203427339,0.013665737791318845,-1213.6705025885497,0,0,-41.541299578229918,0,0,0.0,0.0,0.0,-367.58120495683522,0,3506.1756610792968,-1.3398599963422018,0,0,0.0,0.0,0.0
7313000,492.49194695501768,133.97671903883426,-4.6402157655573335,0.013665895905017069,-1213.586437173419,0,0,-41.584591522185335,0,0,0.0,0.0,0.0,-367.56467565691639,0,3506.1138925044688,-1.3398135925459982,0,0,0.0,0.0,0.0
7314000,492.62592135403042,133.97207898663024,-4.6400522040124077,0.013666053886454472,-1213.5023776380524,0,0,-41.627963742946392,0,0,0.0,0.0,0.0,-367.54816283295565,0,3506.0521707877701,-1.3397671903883426,0,0,0.0,0.0,0.0
7315000,492.75989111307257,133.96743909769415,-4.6398889360845201,0.013666211735731381,-1213.4183239768295,0,0,-41.671416389926364,0,0,0.0,0.0,0.0,-367.53166647295984,0,3505.9904958914362,-1.3397207898663024,0,0,0.0,0.0,0.0
7316000,492.89385623230726,133.96279937173199,-4.6397259621510418,0.013666369452948048,-1213.3342761841245,0,0,-41.71494961281671,0,0,0.0,0.0,0.0,-367.51518656494613,0,3505.9288677777331,-1.3396743909769415,0,0,0.0,0.0,0.0
7317000,493.02781671189734,133.95815980844941,-4.6395632825901458,0.013666527038204639,-1213.2502342543041,0,0,-41.758563561587565,0,0,0.0,0.0,0.0,-367.49872309694183,0,3505.8672864089567,-1.3396279937173199,0,0,0.0,0.0,0.0
7318000,493.16177255200535,133.95352040755162,-4.6394008977808223,0.013666684491601241,-1213.1661981817308,0,0,-41.802258386488376,0,0,0.0,0.0,0.0,-367.48227605698401,0,3505.8057517474381,-1.3395815980844941,0,0,0.0,0.0,0.0
7319000,493.29572375279349,133.94888116874353,-4.6392388081028653,0.01366684181323786,-1213.0821679607589,0,0,-41.846034238048311,0,0,0.0,0.0,0.0,-367.46584543312014,0,3505.7442637555364,-1.3395352040755162,0,0,0.0,0.0,0.0
7320000,493.42967031442373,133.94424209172959,-4.6390770139368849,0.013666999003214423,-1212.998143585738,0,0,-41.889891267076813,0,0,0.0,0.0,0.0,-367.44943121340725,0,3505.6828223956468,-1.3394888116874353,0,0,0.0,0.0,0.0
7321000,493.56361223705773,133.93960317621392,-4.6389155156643023,0.013667156061630773,-1212.9141250510111,0,0,-41.933829624664156,0,0,0.0,0.0,0.0,-367.43303338591312,0,3505.6214276301921,-1.3394424209172959,0,0,0.0,0.0,0.0
7322000,493.6975495208568,133.93496442190025,-4.638754313667353,0.013667312988586677,-1212.8301123509148,0,0,-41.977849462181922,0,0,0.0,0.0,0.0,-367.41665193871466,0,3505.5600794216298,-1.3393960317621392,0,0,0.0,0.0,0.0
7323000,493.83148216598198,133.93032582849193,-4.6385934083290934,0.013667469784181818,-1212.7461054797802,0,0,-42.021950931283591,0,0,0.0,0.0,0.0,-367.40028685990001,0,3505.4987777324459,-1.3393496442190025,0,0,0.0,0.0,0.0
7324000,493.96541017259409,133.92568739569191,-4.6384328000333932,0.013667626448515801,-1212.662104431932,0,0,-42.066134183904936,0,0,0.0,0.0,0.0,-367.38393813756574,0,3505.4375225251592,-1.3393032582849194,0,0,0.0,0.0,0.0
7325000,494.09933354085354,133.92104912320275,-4.6382724891649421,0.013667782981688149,-1212.578109201688,0,0,-42.110399372264702,0,0,0.0,0.0,0.0,-367.36760575982004,0,3505.3763137623232,-1.3392568739569191,0,0,0.0,0.0,0.0
7326000,494.2332522709205,133.91641101072665,-4.638112476109252,0.013667939383798306,-1212.4941197833609,0,0,-42.154746648865064,0,0,0.0,0.0,0.0,-367.35128971478014,0,3505.315151406518,-1.3392104912320275,0,0,0.0,0.0,0.0
7327000,494.36716636295483,133.91177305796541,-4.6379527612526532,0.013668095654945636,-1212.410136171256,0,0,-42.199176166492087,0,0,0.0,0.0,0.0,-367.33498999057321,0,3505.2540354203593,-1.3391641101072664,0,0,0.0,0.0,0.0
7328000,494.50107581711615,133.90713526462042,-4.6377933449823017,0.013668251795229422,-1212.3261583596732,0,0,-42.243688078216408,0,0,0.0,0.0,0.0,-367.31870657533671,0,3505.1929657664896,-1.339117730579654,0,0,0.0,0.0,0.0
7329000,494.63498063356366,133.90249763039273,-4.6376342276861822,0.013668407804748867,-1212.2421863429056,0,0,-42.288282537393634,0,0,0.0,0.0,0.0,-367.30243945721838,0,3505.1319424075878,-1.3390713526462041,0,0,0.0,0.0,0.0
7330000,494.76888081245636,133.89786015498296,-4.637475409753101,0.013668563683603094,-1212.1582201152407,0,0,-42.332959697664968,0,0,0.0,0.0,0.0,-367.28618862437548,0,3505.0709653063591,-1.3390249763039273,0,0,0.0,0.0,0.0
7331000,494.9027763539529,133.89322283809139,-4.6373168915726914,0.013668719431891149,-1212.0742596709595,0,0,-42.377719712957614,0,0,0.0,0.0,0.0,-367.26995406497514,0,3505.0100344255475,-1.3389786015498297,0,0,0.0,0.0,0.0
7332000,495.03666725821165,133.88858567941784,-4.6371586735354207,0.013668875049711994,-1211.9903050043363,0,0,-42.422562737485443,0,0,0.0,0.0,0.0,-367.25373576719477,0,3504.9491497279191,-1.338932228380914,0,0,0.0,0.0,0.0
7333000,495.17055352539069,133.88394867866182,-4.6370007560325845,0.013669030537164515,-1211.9063561096393,0,0,-42.467488925749507,0,0,0.0,0.0,0.0,-367.23753371922157,0,3504.8883111762784,-1.3388858567941784,0,0,0.0,0.0,0.0
7334000,495.30443515564775,133.87931183552237,-4.6368431394563112,0.013669185894347515,-1211.8224129811313,0,0,-42.512498432538464,0,0,0.0,0.0,0.0,-367.22134790925247,0,3504.8275187334561,-1.3388394867866182,0,0,0.0,0.0,0.0
7335000,495.43831214914036,133.87467514969816,-4.636685824199561,0.013669341121359719,-1211.7384756130668,0,0,-42.557591412929241,0,0,0.0,0.0,0.0,-367.20517832549518,0,3504.7667723623199,-1.3387931183552237,0,0,0.0,0.0,0.0
7336000,495.57218450602568,133.8700386208875,-4.6365288106561318,0.013669496218299774,-1211.6545439996955,0,0,-42.60276802228752,0,0,0.0,0.0,0.0,-367.18902495616612,0,3504.7060720257632,-1.3387467514969817,0,0,0.0,0.0,0.0
7337000,495.70605222646054,133.86540224878829,-4.6363720992206563,0.013669651185266245,-1211.57061813526,0,0,-42.648028416268261,0,0,0.0,0.0,0.0,-367.17288778949251,0,3504.6454176867123,-1.3387003862088751,0,0,0.0,0.0,0.0
7338000,495.8399153106015,133.860766033098,-4.6362156902886094,0.013669806022357619,-1211.4866980139977,0,0,-42.693372750816252,0,0,0.0,0.0,0.0,-367.15676681371127,0,3504.5848093081277,-1.3386540224878829,0,0,0.0,0.0,0.0
7339000,495.97377375860481,133.85612997351376,-4.6360595842562988,0.013669960729672304,-1211.4027836301379,0,0,-42.738801182166668,0,0,0.0,0.0,0.0,-367.14066201706902,0,3504.524246852995,-1.33860766033098,0,0,0.0,0.0,0.0
7340000,496.10762757062645,133.85149406973224,-4.6359037815208808,0.013670115307308627,-1211.3188749779049,0,0,-42.78431386684565,0,0,0.0,0.0,0.0,-367.12457338782258,0,3504.4637302843357,-1.3385612997351377,0,0,0.0,0.0,0.0
7341000,496.24147674682206,133.84685832144976,-4.6357482824803471,0.013670269755364837,-1211.2349720515151,0,0,-42.829910961670677,0,0,0.0,0.0,0.0,-367.10850091423839,0,3504.4032595652002,-1.3385149406973225,0,0,0.0,0.0,0.0
7342000,496.37532128734699,133.84222272836223,-4.6355930875335396,0.013670424073939105,-1211.1510748451803,0,0,-42.875592623751331,0,0,0.0,0.0,0.0,-367.09244458459267,0,3504.3428346586711,-1.3384685832144976,0,0,0.0,0.0,0.0
7343000,496.50916119235626,133.83758729016515,-4.635438197080143,0.013670578263129523,-1211.0671833531046,0,0,-42.921359010489695,0,0,0.0,0.0,0.0,-367.07640438717215,0,3504.2824555278617,-1.3384222272836224,0,0,0.0,0.0,0.0
7344000,496.64299646200465,133.83295200655363,-4.6352836115206886,0.013670732323034099,-1210.9832975694858,0,0,-42.967210279580925,0,0,0.0,0.0,0.0,-367.06038031027254,0,3504.2221221359137,-1.3383758729016515,0,0,0.0,0.0,0.0
7345000,496.77682709644654,133.82831687722236,-4.6351293312565582,0.013670886253750769,-1210.8994174885156,0,0,-43.013146589013871,0,0,0.0,0.0,0.0,-367.04437234220046,0,3504.1618344460053,-1.3383295200655363,0,0,0.0,0.0,0.0
7346000,496.9106530958361,133.82368190186568,-4.6349753566899832,0.013671040055377386,-1210.815543104379,0,0,-43.05916809707152,0,0,0.0,0.0,0.0,-367.02838047127119,0,3504.1015924213389,-1.3382831687722236,0,0,0.0,0.0,0.0
7347000,497.04447446032714,133.81904708017746,-4.6348216882240454,0.013671193728011725,-1210.7316744112547,0,0,-43.105274962331578,0,0,0.0,0.0,0.0,-367.01240468581079,0,3504.041396025154,-1.3382368190186569,0,0,0.0,0.0,0.0
7348000,497.17829119007314,133.81441241185118,-4.6346683262626787,0.013671347271751485,-1210.6478114033141,0,0,-43.151467343667065,0,0,0.0,0.0,0.0,-366.99644497415471,0,3503.9812452207148,-1.3381904708017747,0,0,0.0,0.0,0.0
7349000,497.31210328522735,133.80977789657996,-4.6345152712106765,0.013671500686694281,-1210.5639540747229,0,0,-43.197745400246816,0,0,0.0,0.0,0.0,-366.98050132464851,0,3503.9211399713208,-1.3381441241185119,0,0,0.0,0.0,0.0
7350000,497.44591074594268,133.8051435340565,-4.6343625234736852,0.013671653972937653,-1210.4801024196404,0,0,-43.244109291536084,0,0,0.0,0.0,0.0,-366.96457372564743,0,3503.8610802403009,-1.3380977789657995,0,0,0.0,0.0,0.0
7351000,497.5797135723717,133.80050932397305,-4.6342100834582078,0.013671807130579063,-1210.3962564322189,0,0,-43.290559177296956,0,0,0.0,0.0,0.0,-366.94866216551623,0,3503.8010659910146,-1.338051435340565,0,0,0.0,0.0,0.0
7352000,497.71351176466669,133.79587526602148,-4.6340579515716085,0.013671960159715892,-1210.3124161066039,0,0,-43.337095217589109,0,0,0.0,0.0,0.0,-366.93276663263009,0,3503.7410971868521,-1.3380050932397305,0,0,0.0,0.0,0.0
7353000,497.84730532297965,133.79124135989326,-4.6339061282221099,0.013672113060445445,-1210.2285814369347,0,0,-43.383717572770237,0,0,0.0,0.0,0.0,-366.91688711537358,0,3503.681173791234,-1.3379587526602148,0,0,0.0,0.0,0.0
7354000,497.98109424746224,133.78660760527944,-4.6337546138188017,0.013672265832864947,-1210.1447524173439,0,0,-43.430426403496583,0,0,0.0,0.0,0.0,-366.90102360214104,0,3503.6212957676116,-1.3379124135989326,0,0,0.0,0.0,0.0
7355000,498.11487853826583,133.78197400187068,-4.6336034087716289,0.013672418477071546,-1210.060929041957,0,0,-43.477221870723582,0,0,0.0,0.0,0.0,-366.88517608133697,0,3503.5614630794666,-1.3378660760527945,0,0,0.0,0.0,0.0
7356000,498.24865819554145,133.77734054935718,-4.6334525134914122,0.013672570993162311,-1209.9771113048942,0,0,-43.524104135706395,0,0,0.0,0.0,0.0,-366.86934454137509,0,3503.5016756903128,-1.3378197400187068,0,0,0.0,0.0,0.0
7357000,498.38243321943986,133.7727072474288,-4.6333019283898311,0.013672723381234233,-1209.8932992002672,0,0,-43.57107336000044,0,0,0.0,0.0,0.0,-366.85352897067963,0,3503.4419335636931,-1.3377734054935717,0,0,0.0,0.0,0.0
7358000,498.51620361011146,133.76807409577492,-4.6331516538794357,0.013672875641384226,-1209.8094927221828,0,0,-43.618129705461897,0,0,0.0,0.0,0.0,-366.83772935768377,0,3503.3822366631803,-1.337727072474288,0,0,0.0,0.0,0.0
